5.366000f,-7.436777,0.467728,0.400807,-7.436397,0.465367,0.400802,-7.437170,0.470160,0.400811,
5.400000f,-7.437956,0.475037,0.400821,-7.437547,0.472500,0.400816,-7.438353,0.477499,0.400826,
5.433000f,-7.439184,0.482651,0.400835,-7.438771,0.480089,0.400830,-7.439597,0.485214,0.400840,
5.466000f,-7.440460,0.490568,0.400850,-7.440031,0.487907,0.400845,-7.440902,0.493311,0.400856,
5.500000f,-7.441785,0.498784,0.400866,-7.441327,0.495941,0.400861,-7.442230,0.501544,0.400871,
5.533000f,-7.443158,0.507297,0.400882,-7.442697,0.504439,0.400877,-7.443618,0.510154,0.400888,
5.566000f,-7.444578,0.516102,0.400899,-7.444102,0.513149,0.400894,-7.445069,0.519145,0.400905,
5.600000f,-7.446045,0.525198,0.400916,-7.445539,0.522057,0.400910,-7.446537,0.528246,0.400922,
5.633000f,-7.447558,0.534580,0.400934,-7.447051,0.531437,0.400928,-7.448065,0.537723,0.400940,
5.666000f,-7.449117,0.544247,0.400953,-7.448595,0.541011,0.400947,-7.449654,0.547581,0.400959,
5.700000f,-7.450721,0.554194,0.400972,-7.450168,0.550765,0.400965,-7.451257,0.557522,0.400978,
5.733000f,-7.452369,0.564419,0.400991,-7.451818,0.561000,0.400985,-7.452920,0.567838,0.400998,
5.766000f,-7.454062,0.574919,0.401011,-7.453496,0.571410,0.401005,-7.454646,0.578535,0.401018,
5.800000f,-7.455800,0.585691,0.401032,-7.455202,0.581983,0.401025,-7.456380,0.589289,0.401039,
5.833000f,-7.457580,0.596731,0.401053,-7.456985,0.593044,0.401046,-7.458174,0.600417,0.401060,
5.866000f,-7.459403,0.608036,0.401075,-7.458795,0.604263,0.401067,-7.460030,0.611925,0.401082,
5.900000f,-7.461269,0.619604,0.401097,-7.460628,0.615628,0.401089,-7.461892,0.623464,0.401104,
5.933000f,-7.463176,0.631432,0.401119,-7.462540,0.627487,0.401112,-7.463812,0.635377,0.401127,
5.966000f,-7.465124,0.643516,0.401142,-7.464474,0.639487,0.401135,-7.465794,0.647667,0.401150,
6.000000f,-7.467114,0.655853,0.401166,-7.466431,0.651616,0.401158,-7.467777,0.659965,0.401174,
6.033000f,-7.469143,0.668440,0.401190,-7.468467,0.664246,0.401182,-7.469820,0.672634,0.401198,
6.066000f,-7.471213,0.681274,0.401214,-7.470524,0.676999,0.401206,-7.471924,0.685679,0.401223,
6.100000f,-7.473322,0.694353,0.401239,-7.472599,0.689866,0.401231,-7.474025,0.698708,0.401248,
6.133000f,-7.475471,0.707672,0.401265,-7.474755,0.703238,0.401256,-7.476186,0.712106,0.401273,
6.166000f,-7.477657,0.721229,0.401291,-7.476929,0.716717,0.401282,-7.478406,0.725878,0.401299,
6.200000f,-7.479881,0.735021,0.401317,-7.479118,0.730293,0.401308,-7.480621,0.739610,0.401326,
6.233000f,-7.482142,0.749045,0.401344,-7.481390,0.744380,0.401335,-7.482894,0.753710,0.401352,
6.266000f,-7.484440,0.763298,0.401371,-7.483676,0.758558,0.401362,-7.485228,0.768181,0.401380,
6.300000f,-7.486775,0.777776,0.401398,-7.485975,0.772816,0.401389,-7.487551,0.782590,0.401408,
6.333000f,-7.489146,0.792476,0.401426,-7.488358,0.787589,0.401417,-7.489934,0.797363,0.401436,
6.366000f,-7.491552,0.807397,0.401455,-7.490752,0.802438,0.401445,-7.492376,0.812506,0.401465,
6.400000f,-7.493993,0.822533,0.401484,-7.493157,0.817351,0.401474,-7.494804,0.827563,0.401493,
6.433000f,-7.496468,0.837883,0.401513,-7.495646,0.832783,0.401503,-7.497290,0.842983,0.401523,
6.466000f,-7.498977,0.853443,0.401543,-7.498143,0.848275,0.401533,-7.499835,0.858768,0.401553,
6.500000f,-7.501520,0.869210,0.401573,-7.500649,0.863815,0.401563,-7.502364,0.874447,0.401583,
6.533000f,-7.504095,0.885182,0.401603,-7.503240,0.879879,0.401593,-7.504951,0.890485,0.401613,
6.566000f,-7.506703,0.901354,0.401634,-7.505837,0.895985,0.401624,-7.507596,0.906886,0.401645,
6.600000f,-7.509343,0.917725,0.401665,-7.508440,0.912126,0.401655,-7.510220,0.923159,0.401676,
6.633000f,-7.512014,0.934291,0.401697,-7.511128,0.928793,0.401687,-7.512901,0.939788,0.401708,
6.666000f,-7.514717,0.951048,0.401729,-7.513820,0.945487,0.401718,-7.515640,0.956777,0.401740,
6.700000f,-7.517449,0.967994,0.401761,-7.516515,0.962201,0.401750,-7.518356,0.973616,0.401772,
6.733000f,-7.520212,0.985126,0.401794,-7.519296,0.979443,0.401783,-7.521129,0.990809,0.401805,
6.766000f,-7.523004,1.002440,0.401827,-7.522078,0.996697,0.401816,-7.523958,1.008357,0.401838,
6.800000f,-7.525825,1.019934,0.401860,-7.524861,1.013957,0.401849,-7.526761,1.025736,0.401872,
6.833000f,-7.528675,1.037605,0.401894,-7.527730,1.031745,0.401883,-7.529619,1.043464,0.401905,
6.866000f,-7.531552,1.055449,0.401928,-7.530598,1.049533,0.401917,-7.532535,1.061544,0.401940,
6.900000f,-7.534457,1.073463,0.401963,-7.533465,1.067310,0.401951,-7.535420,1.079435,0.401974,
6.933000f,-7.537389,1.091645,0.401997,-7.536417,1.085618,0.401986,-7.538361,1.097671,0.402009,
6.966000f,-7.540348,1.109990,0.402032,-7.539367,1.103910,0.402021,-7.541358,1.116255,0.402044,
7.000000f,-7.543332,1.128497,0.402068,-7.542313,1.122179,0.402056,-7.544321,1.134630,0.402079,
7.033000f,-7.546342,1.147162,0.402103,-7.545344,1.140978,0.402091,-7.547339,1.153347,0.402115,
7.066000f,-7.549376,1.165982,0.402139,-7.548371,1.159747,0.402127,-7.550413,1.172406,0.402151,
7.100000f,-7.552436,1.184955,0.402175,-7.551392,1.178479,0.402163,-7.553450,1.191239,0.402187,
7.133000f,-7.555520,1.204075,0.402212,-7.554499,1.197742,0.402200,-7.556541,1.210409,0.402224,
7.166000f,-7.558627,1.223342,0.402249,-7.557598,1.216961,0.402236,-7.559687,1.229916,0.402261,
7.200000f,-7.561757,1.242752,0.402286,-7.560688,1.236129,0.402273,-7.562793,1.249179,0.402298,
7.233000f,-7.564909,1.262301,0.402323,-7.563865,1.255828,0.402311,-7.565953,1.268774,0.402335,
7.266000f,-7.568083,1.281986,0.402360,-7.567032,1.275469,0.402348,-7.569166,1.288702,0.402373,
7.300000f,-7.571280,1.301806,0.402398,-7.570189,1.295046,0.402385,-7.572338,1.308367,0.402411,
7.333000f,-7.574496,1.321755,0.402436,-7.573431,1.315152,0.402424,-7.575561,1.328359,0.402449,
7.366000f,-7.577734,1.341833,0.402475,-7.576663,1.335187,0.402462,-7.578838,1.348679,0.402488,
7.400000f,-7.580992,1.362034,0.402513,-7.579881,1.355145,0.402500,-7.582070,1.368720,0.402526,
7.433000f,-7.584269,1.382357,0.402552,-7.583185,1.375631,0.402539,-7.585353,1.389082,0.402565,
7.466000f,-7.587565,1.402797,0.402591,-7.586474,1.396034,0.402578,-7.588689,1.409766,0.402604,
7.500000f,-7.590880,1.423353,0.402630,-7.589750,1.416346,0.402617,-7.591977,1.430155,0.402643,
7.533000f,-7.594213,1.444021,0.402670,-7.593111,1.437183,0.402656,-7.595315,1.450859,0.402683,
7.566000f,-7.597563,1.464798,0.402709,-7.596455,1.457925,0.402696,-7.598705,1.471880,0.402723,
7.600000f,-7.600931,1.485681,0.402749,-7.599783,1.478564,0.402735,-7.602045,1.492589,0.402762,
7.633000f,-7.604315,1.506667,0.402789,-7.603196,1.499726,0.402776,-7.605434,1.513608,0.402802,
7.666000f,-7.607715,1.527752,0.402829,-7.606591,1.520779,0.402816,-7.608874,1.534937,0.402843,
7.700000f,-7.611131,1.548934,0.402870,-7.609967,1.541717,0.402856,-7.612261,1.555939,0.402883,
7.733000f,-7.614562,1.570210,0.402910,-7.613428,1.563175,0.402897,-7.615696,1.577245,0.402924,
7.766000f,-7.618008,1.591577,0.402951,-7.616868,1.584512,0.402938,-7.619181,1.598855,0.402965,
7.800000f,-7.621467,1.613030,0.402992,-7.620289,1.605722,0.402978,-7.622611,1.620123,0.403006,
7.833000f,-7.624940,1.634569,0.403033,-7.623792,1.627448,0.403020,-7.626089,1.641689,0.403047,
7.866000f,-7.628427,1.656188,0.403074,-7.627275,1.649041,0.403061,-7.629614,1.663551,0.403088,
7.900000f,-7.631926,1.677886,0.403116,-7.630734,1.670497,0.403102,-7.633082,1.685058,0.403129,
7.933000f,-7.635437,1.699659,0.403157,-7.634276,1.692463,0.403144,-7.636598,1.706856,0.403171,
7.966000f,-7.638960,1.721504,0.403199,-7.637795,1.714285,0.403185,-7.640160,1.728943,0.403213,
8.000000f,-7.642494,1.743419,0.403241,-7.641291,1.735957,0.403227,-7.643661,1.750660,0.403255,
8.033000f,-7.646038,1.765399,0.403283,-7.644867,1.758136,0.403269,-7.647209,1.772662,0.403297,
8.066000f,-7.649593,1.787442,0.403325,-7.648418,1.780159,0.403311,-7.650803,1.794946,0.403339,
8.100000f,-7.653157,1.809545,0.403367,-7.651944,1.802021,0.403353,-7.654335,1.816848,0.403381,
8.133000f,-7.656730,1.831705,0.403409,-7.655550,1.824384,0.403395,-7.657911,1.839026,0.403423,
8.166000f,-7.660312,1.853918,0.403452,-7.659129,1.846580,0.403438,-7.661531,1.861479,0.403466,
8.200000f,-7.663903,1.876183,0.403494,-7.662681,1.868606,0.403480,-7.665089,1.883537,0.403508,
8.233000f,-7.667501,1.898494,0.403537,-7.666313,1.891125,0.403523,-7.668689,1.905864,0.403551,
8.266000f,-7.671106,1.920851,0.403579,-7.669915,1.913467,0.403565,-7.672333,1.928458,0.403594,
8.300000f,-7.674718,1.943249,0.403622,-7.673489,1.935627,0.403608,-7.675911,1.950645,0.403636,
8.333000f,-7.678336,1.965685,0.403665,-7.677141,1.958276,0.403651,-7.679531,1.973094,0.403679,
8.366000f,-7.681960,1.988156,0.403708,-7.680763,1.980736,0.403694,-7.683192,1.995801,0.403722,
8.400000f,-7.685588,2.010660,0.403751,-7.684354,2.003004,0.403736,-7.686787,2.018090,0.403765,
8.433000f,-7.689222,2.033192,0.403794,-7.688023,2.025753,0.403780,-7.690422,2.040632,0.403808,
8.466000f,-7.692860,2.055751,0.403837,-7.691659,2.048304,0.403823,-7.694098,2.063425,0.403851,
8.500000f,-7.696501,2.078333,0.403880,-7.695263,2.070652,0.403865,-7.697703,2.085788,0.403894,
8.533000f,-7.700146,2.100935,0.403923,-7.698943,2.093474,0.403909,-7.701349,2.108396,0.403937,
8.566000f,-7.703794,2.123554,0.403966,-7.702590,2.116088,0.403952,-7.705034,2.131246,0.403981,
8.600000f,-7.707443,2.146186,0.404009,-7.706202,2.138490,0.403995,-7.708648,2.153656,0.404024,
8.633000f,-7.711095,2.168830,0.404053,-7.709890,2.161357,0.404038,-7.712300,2.176302,0.404067,
8.666000f,-7.714747,2.191480,0.404096,-7.713542,2.184005,0.404081,-7.715989,2.199182,0.404110,
8.700000f,-7.718400,2.214136,0.404139,-7.717158,2.206434,0.404124,-7.719606,2.221612,0.404153,
8.733000f,-7.722054,2.236793,0.404182,-7.720849,2.229317,0.404168,-7.723260,2.244269,0.404196,
8.766000f,-7.725708,2.259449,0.404225,-7.724503,2.251974,0.404211,-7.726950,2.267150,0.404240,
8.800000f,-7.729361,2.282100,0.404269,-7.728119,2.274400,0.404254,-7.730566,2.289572,0.404283,
8.833000f,-7.733012,2.304743,0.404312,-7.731807,2.297273,0.404298,-7.734216,2.312213,0.404326,
8.866000f,-7.736662,2.327376,0.404355,-7.735458,2.319910,0.404341,-7.737902,2.335068,0.404370,
8.900000f,-7.740309,2.349994,0.404398,-7.739070,2.342308,0.404383,-7.741512,2.357455,0.404412,
8.933000f,-7.743954,2.372596,0.404441,-7.742752,2.365142,0.404427,-7.745156,2.380051,0.404455,
8.966000f,-7.747596,2.395178,0.404484,-7.746395,2.387731,0.404470,-7.748833,2.402851,0.404499,
9.000000f,-7.751234,2.417737,0.404527,-7.749998,2.410072,0.404513,-7.752433,2.425176,0.404542,
9.033000f,-7.754867,2.440270,0.404570,-7.753668,2.432840,0.404556,-7.756065,2.447700,0.404585,
9.066000f,-7.758496,2.462773,0.404613,-7.757299,2.455353,0.404599,-7.759729,2.470418,0.404628,
9.100000f,-7.762120,2.485245,0.404656,-7.760889,2.477611,0.404642,-7.763315,2.492654,0.404670,
9.133000f,-7.765738,2.507681,0.404699,-7.764545,2.500284,0.404685,-7.766930,2.515078,0.404713,
9.166000f,-7.769349,2.530079,0.404742,-7.768158,2.522695,0.404728,-7.770576,2.537686,0.404756,
9.200000f,-7.772954,2.552435,0.404784,-7.771730,2.544842,0.404770,-7.774143,2.559804,0.404798,
9.233000f,-7.776553,2.574747,0.404827,-7.775367,2.567392,0.404813,-7.777739,2.582101,0.404841,
9.266000f,-7.780143,2.597011,0.404869,-7.778959,2.589673,0.404855,-7.781362,2.604571,0.404884,
9.300000f,-7.783725,2.619225,0.404912,-7.782508,2.611682,0.404897,-7.784905,2.626545,0.404926,
9.333000f,-7.787298,2.641384,0.404954,-7.786120,2.634082,0.404940,-7.788476,2.648687,0.404968,
9.366000f,-7.790863,2.663487,0.404996,-7.789689,2.656204,0.404982,-7.792073,2.670991,0.405011,
9.400000f,-7.794417,2.685531,0.405038,-7.793211,2.678047,0.405024,-7.795588,2.692794,0.405052,
9.433000f,-7.797962,2.707511,0.405080,-7.796794,2.700269,0.405066,-7.799129,2.714753,0.405094,
9.466000f,-7.801496,2.729425,0.405122,-7.800332,2.722205,0.405108,-7.802696,2.736863,0.405136,
9.500000f,-7.805019,2.751270,0.405164,-7.803823,2.743856,0.405150,-7.806180,2.758466,0.405178,
9.533000f,-7.808529,2.773043,0.405205,-7.807373,2.765871,0.405192,-7.809686,2.780215,0.405219,
9.566000f,-7.812028,2.794741,0.405247,-7.810876,2.787595,0.405233,-7.813216,2.802104,0.405261,
9.600000f,-7.815515,2.816361,0.405288,-7.814332,2.809025,0.405274,-7.816663,2.823481,0.405302,
9.633000f,-7.818988,2.837899,0.405329,-7.817844,2.830806,0.405316,-7.820132,2.844992,0.405343,
9.666000f,-7.822448,2.859353,0.405370,-7.821309,2.852288,0.405356,-7.823622,2.866631,0.405384,
9.700000f,-7.825893,2.880719,0.405411,-7.824725,2.873471,0.405397,-7.827028,2.887754,0.405424,
9.733000f,-7.829324,2.901995,0.405451,-7.828195,2.894990,0.405438,-7.830454,2.909000,0.405465,
9.766000f,-7.832740,2.923177,0.405492,-7.831615,2.916203,0.405478,-7.833899,2.930362,0.405505,
9.800000f,-7.836140,2.944263,0.405532,-7.834987,2.937111,0.405518,-7.837259,2.951204,0.405545,
9.833000f,-7.839524,2.965248,0.405572,-7.838410,2.958341,0.405559,-7.840638,2.972156,0.405585,
9.866000f,-7.842892,2.986131,0.405612,-7.841784,2.979258,0.405599,-7.844034,2.993212,0.405625,
9.900000f,-7.846242,3.006908,0.405652,-7.845107,2.999863,0.405638,-7.847345,3.013746,0.405665,
9.933000f,-7.849575,3.027576,0.405691,-7.848478,3.020775,0.405678,-7.850672,3.034377,0.405704,
9.966000f,-7.852890,3.048132,0.405730,-7.851799,3.041368,0.405717,-7.854014,3.055101,0.405743,
10.000000f,-7.856186,3.068573,0.405769,-7.855069,3.061644,0.405756,-7.857271,3.075298,0.405782,
10.033000f,-7.859463,3.088896,0.405808,-7.858385,3.082210,0.405795,-7.860541,3.095581,0.405821,
10.066000f,-7.862721,3.109097,0.405847,-7.861650,3.102452,0.405834,-7.863825,3.115944,0.405860,
10.100000f,-7.865959,3.129174,0.405885,-7.864861,3.122370,0.405872,-7.867023,3.135778,0.405897,
10.133000f,-7.869176,3.149124,0.405923,-7.868118,3.142562,0.405910,-7.870234,3.155685,0.405935,
10.166000f,-7.872372,3.168943,0.405961,-7.871321,3.162426,0.405948,-7.873455,3.175658,0.405974,
10.200000f,-7.875546,3.188629,0.405998,-7.874471,3.181960,0.405986,-7.876590,3.195102,0.406011,
10.233000f,-7.878698,3.208178,0.406036,-7.877662,3.201750,0.406023,-7.879735,3.214605,0.406048,
10.266000f,-7.881829,3.227587,0.406073,-7.880800,3.221206,0.406060,-7.882889,3.234162,0.406085,
10.300000f,-7.884936,3.246854,0.406109,-7.883883,3.240329,0.406097,-7.885957,3.253187,0.406121,
10.333000f,-7.888019,3.265975,0.406146,-7.887006,3.259690,0.406134,-7.889032,3.272260,0.406158,
10.366000f,-7.891078,3.284947,0.406182,-7.890073,3.278712,0.406170,-7.892114,3.291371,0.406194,
10.400000f,-7.894114,3.303767,0.406218,-7.893086,3.297395,0.406206,-7.895111,3.309952,0.406230,
10.433000f,-7.897123,3.322432,0.406254,-7.896134,3.316299,0.406242,-7.898112,3.328565,0.406265,
10.466000f,-7.900108,3.340939,0.406289,-7.899127,3.334859,0.406277,-7.901118,3.347203,0.406301,
10.500000f,-7.903066,3.359285,0.406324,-7.902065,3.353076,0.406312,-7.904038,3.365311,0.406335,
10.533000f,-7.905998,3.377466,0.406359,-7.905035,3.371495,0.406347,-7.906961,3.383438,0.406370,
10.566000f,-7.908903,3.395481,0.406393,-7.907949,3.389565,0.406382,-7.909886,3.401576,0.406405,
10.600000f,-7.911781,3.413325,0.406427,-7.910807,3.407288,0.406415,-7.912725,3.419184,0.406438,
10.633000f,-7.914630,3.430995,0.406461,-7.913694,3.425194,0.406450,-7.915565,3.436797,0.406472,
10.666000f,-7.917451,3.448489,0.406494,-7.916525,3.442746,0.406483,-7.918405,3.454406,0.406505,
10.700000f,-7.920243,3.465804,0.406527,-7.919299,3.459949,0.406516,-7.921160,3.471487,0.406538,
10.733000f,-7.923006,3.482935,0.406560,-7.922099,3.477313,0.406549,-7.923912,3.488558,0.406571,
10.766000f,-7.925739,3.499882,0.406592,-7.924842,3.494321,0.406582,-7.926663,3.505611,0.406603,
10.800000f,-7.928441,3.516639,0.406624,-7.927527,3.510975,0.406613,-7.929327,3.522137,0.406635,
10.833000f,-7.931112,3.533204,0.406656,-7.930236,3.527771,0.406645,-7.931989,3.538638,0.406666,
10.866000f,-7.933752,3.549575,0.406687,-7.932886,3.544206,0.406677,-7.934644,3.555107,0.406698,
10.900000f,-7.936360,3.565747,0.406718,-7.935479,3.560284,0.406707,-7.937215,3.571051,0.406728,
10.933000f,-7.938935,3.581719,0.406748,-7.938091,3.576483,0.406738,-7.939780,3.586955,0.406758,
10.966000f,-7.941478,3.597486,0.406778,-7.940645,3.592318,0.406769,-7.942337,3.602812,0.406789,
11.000000f,-7.943987,3.613046,0.406808,-7.943140,3.607792,0.406798,-7.944810,3.618146,0.406818,
11.033000f,-7.946463,3.628396,0.406837,-7.945652,3.623367,0.406828,-7.947274,3.633426,0.406847,
11.066000f,-7.948904,3.643533,0.406866,-7.948104,3.638574,0.406857,-7.949728,3.648642,0.406876,
11.100000f,-7.951310,3.658453,0.406895,-7.950498,3.653418,0.406885,-7.952098,3.663340,0.406904,
11.133000f,-7.953680,3.673154,0.406923,-7.952904,3.668340,0.406914,-7.954456,3.677968,0.406932,
11.166000f,-7.956015,3.687632,0.406950,-7.955250,3.682892,0.406941,-7.956802,3.692515,0.406960,
11.200000f,-7.958313,3.701884,0.406978,-7.957538,3.697078,0.406968,-7.959066,3.706549,0.406986,
11.233000f,-7.960575,3.715908,0.407004,-7.959835,3.711319,0.406996,-7.961315,3.720497,0.407013,
11.266000f,-7.962799,3.729700,0.407031,-7.962071,3.725188,0.407022,-7.963549,3.734349,0.407039,
11.300000f,-7.964985,3.743257,0.407056,-7.964249,3.738689,0.407048,-7.965701,3.747691,0.407065,
11.333000f,-7.967133,3.756577,0.407082,-7.966431,3.752222,0.407074,-7.967835,3.760932,0.407090,
11.366000f,-7.969242,3.769655,0.407107,-7.968552,3.765380,0.407099,-7.969952,3.774060,0.407115,
11.400000f,-7.971312,3.782489,0.407131,-7.970615,3.778168,0.407123,-7.971988,3.786683,0.407139,
11.433000f,-7.973341,3.795077,0.407155,-7.972678,3.790965,0.407147,-7.974005,3.799189,0.407163,
11.466000f,-7.975331,3.807414,0.407179,-7.974681,3.803385,0.407171,-7.976000,3.811565,0.407187,
11.500000f,-7.977280,3.819497,0.407202,-7.976624,3.815433,0.407194,-7.977916,3.823442,0.407209,
11.533000f,-7.979187,3.831325,0.407225,-7.978565,3.827465,0.407217,-7.979809,3.835185,0.407232,
11.566000f,-7.981052,3.842893,0.407247,-7.980443,3.839119,0.407239,-7.981679,3.846781,0.407254,
11.600000f,-7.982875,3.854199,0.407268,-7.982263,3.850400,0.407261,-7.983470,3.857886,0.407275,
11.633000f,-7.984655,3.865239,0.407289,-7.984075,3.861640,0.407282,-7.985236,3.868837,0.407296,
11.666000f,-7.986392,3.876010,0.407310,-7.985826,3.872501,0.407303,-7.986976,3.879626,0.407317,
11.700000f,-7.988086,3.886510,0.407330,-7.987518,3.882987,0.407323,-7.988637,3.889930,0.407336,
11.733000f,-7.989735,3.896735,0.407349,-7.989198,3.893407,0.407343,-7.990272,3.900064,0.407356,
11.766000f,-7.991339,3.906683,0.407368,-7.990817,3.903447,0.407362,-7.991877,3.910017,0.407375,
11.800000f,-7.992898,3.916349,0.407387,-7.992376,3.913111,0.407381,-7.993405,3.919492,0.407393,
11.833000f,-7.994411,3.925732,0.407405,-7.993919,3.922683,0.407399,-7.994903,3.928780,0.407410,
11.866000f,-7.995878,3.934827,0.407422,-7.995401,3.931874,0.407416,-7.996368,3.937870,0.407428,
11.900000f,-7.997297,3.943633,0.407439,-7.996823,3.940689,0.407433,-7.997758,3.946490,0.407444,
11.933000f,-7.998670,3.952145,0.407455,-7.998225,3.949385,0.407450,-7.999115,3.954905,0.407460,
11.966000f,-7.999995,3.960361,0.407471,-7.999566,3.957700,0.407466,-8.000437,3.963104,0.407476,
12.000000f,-8.001272,3.968278,0.407486,-8.000847,3.965638,0.407481,-8.001685,3.970841,0.407491,
12.033000f,-8.002500,3.975893,0.407500,-8.002103,3.973430,0.407496,-8.002896,3.978355,0.407505,
12.066000f,-8.003678,3.983202,0.407514,-8.003298,3.980841,0.407510,-8.004070,3.985634,0.407519,
12.100000f,-8.004807,3.990202,0.407528,-8.004432,3.987875,0.407523,-8.005171,3.992460,0.407532,
12.133000f,-8.005886,3.996891,0.407540,-8.005539,3.994735,0.407536,-8.006233,3.999046,0.407544,
12.166000f,-8.006914,4.003265,0.407553,-8.006583,4.001215,0.407549,-8.007255,4.005378,0.407557,
12.200000f,-8.007891,4.009322,0.407564,-8.007567,4.007317,0.407560,-8.008204,4.011267,0.407568,
12.233000f,-8.008815,4.015058,0.407575,-8.008518,4.013218,0.407571,-8.009111,4.016897,0.407579,
12.266000f,-8.009688,4.020470,0.407585,-8.009409,4.018738,0.407582,-8.009976,4.022254,0.407589,
12.300000f,-8.010509,4.025555,0.407595,-8.010239,4.023882,0.407592,-8.010771,4.027178,0.407598,
12.333000f,-8.011275,4.030310,0.407604,-8.011031,4.028796,0.407601,-8.011519,4.031824,0.407607,
12.366000f,-8.011988,4.034732,0.407613,-8.011762,4.033328,0.407610,-8.012221,4.036178,0.407615,
12.400000f,-8.012647,4.038818,0.407620,-8.012432,4.037487,0.407618,-8.012856,4.040110,0.407623,
12.433000f,-8.013251,4.042564,0.407628,-8.013062,4.041385,0.407625,-8.013441,4.043744,0.407630,
12.466000f,-8.013800,4.045969,0.407634,-8.013628,4.044903,0.407632,-8.013977,4.047068,0.407636,
12.500000f,-8.014294,4.049028,0.407640,-8.014135,4.048048,0.407638,-8.014447,4.049980,0.407642,
12.533000f,-8.014730,4.051739,0.407645,-8.014596,4.050902,0.407643,-8.014865,4.052575,0.407647,
12.566000f,-8.015111,4.054098,0.407650,-8.014995,4.053378,0.407648,-8.015230,4.054840,0.407651,
12.600000f,-8.015434,4.056103,0.407653,-8.015334,4.055482,0.407652,-8.015532,4.056705,0.407655,
12.633000f,-8.015700,4.057750,0.407657,-8.015622,4.057266,0.407656,-8.015779,4.058234,0.407657,
